repayment_period,date_disbursed,date_repaid,loan_id,borrower_id,loan_amount
1,2020-03-24,2020-04-24,518,518,10247.49575
3,2020-02-11,2020-05-11,519,519,11887.20425
1,2020-02-29,2020-03-29,520,520,12529.661600000001
2,2020-02-13,2020-04-13,521,521,17049.693
1,2020-02-05,2020-03-05,522,522,10896.691875
1,2020-02-16,2020-03-16,523,523,12946.791
1,2020-03-09,2020-04-09,524,524,10701.957499999999
1,2020-02-09,2020-03-09,525,525,9152.50275
1,2020-03-20,2020-04-20,526,526,3979.405
1,2020-02-01,2020-03-01,527,527,13379.020199999999
2,2020-03-02,2020-05-02,528,528,11357.604
1,2020-01-22,2020-02-22,529,529,8799.2385
1,2020-03-13,2020-04-13,530,530,6286.83675
2,2020-02-04,2020-04-04,531,531,10659.71205
1,2020-03-05,2020-04-05,532,532,5944.233
2,2020-03-23,2020-05-23,533,533,9828.157
1,2020-01-06,2020-02-06,534,534,11822.3915
1,2020-03-13,2020-04-13,535,535,10680.368699999999
2,2020-01-11,2020-03-11,536,536,8713.491
1,2020-02-25,2020-03-25,537,537,10743.497399999998
1,2020-01-22,2020-02-22,538,538,9624.3097
1,2020-02-22,2020-03-22,539,539,10032.641428571427
1,2020-01-21,2020-02-21,540,540,12467.995499999999
2,2020-01-08,2020-03-08,541,541,8091.597599999999
2,2020-03-23,2020-05-23,542,542,7139.444999999999
1,2020-02-02,2020-03-02,543,543,6863.9715
2,2020-03-21,2020-05-21,544,544,14261.97225
1,2020-02-10,2020-03-10,545,545,7476.0696
1,2020-01-31,2020-02-29,546,546,10872.6285
2,2020-03-24,2020-05-24,547,547,11594.71
1,2020-03-30,2020-04-30,548,548,8487.906285714285
1,2020-01-09,2020-02-09,549,549,8332.3704
1,2020-03-05,2020-04-05,550,550,13950.345749999999
1,2020-01-26,2020-02-26,551,551,7416.308999999999
1,2020-02-16,2020-03-16,552,552,14355.522
3,2020-01-03,2020-04-03,553,553,11001.224
1,2020-03-13,2020-04-13,554,554,11068.92075
1,2020-01-21,2020-02-21,555,555,8352.3421
1,2020-01-22,2020-02-22,556,556,10139.762899999998
2,2020-02-15,2020-04-15,557,557,10793.502428571426
1,2020-03-09,2020-04-09,558,558,9136.8725
1,2020-02-29,2020-03-29,559,559,6991.7945
1,2020-03-09,2020-04-09,560,560,13409.055000000002
1,2020-03-31,2020-04-30,561,561,8844.661499999998
3,2020-02-24,2020-05-24,562,562,12642.1376
1,2020-03-12,2020-04-12,563,563,9811.0384
1,2020-01-20,2020-02-20,564,564,7502.0256
1,2020-03-08,2020-04-08,565,565,8626.044
1,2020-01-23,2020-02-23,566,566,9781.704
1,2020-03-20,2020-04-20,567,567,7375.418
1,2020-01-05,2020-02-05,568,568,11333.038499999999
2,2020-02-14,2020-04-14,569,569,6907.324199999999
1,2020-01-29,2020-02-29,570,570,9166.691
2,2020-01-17,2020-03-17,571,571,10363.628250000002
1,2020-01-30,2020-02-29,572,572,10530.102
2,2020-02-06,2020-04-06,573,573,14309.8518
1,2020-02-19,2020-03-19,574,574,9697.141000000001
1,2020-02-12,2020-03-12,575,575,6475.970499999999
2,2020-01-07,2020-03-07,576,576,10579.799500000001
1,2020-01-12,2020-02-12,577,577,7016.694750000001
1,2020-01-09,2020-02-09,578,578,5202.838999999999
1,2020-02-26,2020-03-26,579,579,9542.641000000001
1,2020-02-01,2020-03-01,580,580,10623.2655
2,2020-03-05,2020-05-05,581,581,8699.431499999999
1,2020-03-16,2020-04-16,582,582,12103.632999999998
1,2020-03-30,2020-04-30,583,583,10740.6546
1,2020-03-30,2020-04-30,584,584,11794.653599999998
1,2020-03-07,2020-04-07,585,585,4414.1165
1,2020-02-18,2020-03-18,586,586,7395.091
1,2020-03-06,2020-04-06,587,587,13351.658249999999
1,2020-01-18,2020-02-18,588,588,11577.612
1,2020-02-06,2020-03-06,589,589,10590.480599999999
1,2020-01-07,2020-02-07,590,590,7655.688357142857
1,2020-03-13,2020-04-13,591,591,11211.709649999999
3,2020-02-16,2020-05-16,592,592,8098.310625
1,2020-03-19,2020-04-19,593,593,10162.160249999999
2,2020-01-27,2020-03-27,594,594,7848.7029999999995
1,2020-01-11,2020-02-11,595,595,9591.17975
1,2020-02-29,2020-03-29,596,596,4519.743
2,2020-03-24,2020-05-24,597,597,7215.370714285714
1,2020-01-09,2020-02-09,598,598,9848.207666666667
2,2020-03-18,2020-05-18,599,599,7197.330999999999
1,2020-02-20,2020-03-20,600,600,8331.824499999999
1,2020-02-20,2020-03-20,601,601,6842.393000000001
1,2020-02-07,2020-03-07,602,602,10955.285999999998
1,2020-01-04,2020-02-04,603,603,5534.8595
1,2020-03-31,2020-04-30,604,604,6619.8443333333325
1,2020-03-08,2020-04-08,605,605,7034.879399999999
1,2020-03-17,2020-04-17,606,606,13813.4845
1,2020-04-01,2020-05-01,607,607,11246.054999999998
1,2020-03-05,2020-04-05,608,608,7525.241800000001
1,2020-02-23,2020-03-23,609,609,9716.196
2,2020-02-25,2020-04-25,610,610,7836.195857142857
3,2020-01-01,2020-04-01,611,611,6204.5655
3,2020-02-05,2020-05-05,612,612,12181.552499999998
2,2020-01-24,2020-03-24,613,613,6279.498
1,2020-03-05,2020-04-05,614,614,9520.045375
1,2020-04-01,2020-05-01,615,615,12047.600999999999
1,2020-02-16,2020-03-16,616,616,8298.02505
1,2020-03-27,2020-04-27,617,617,4704.238071428571
2,2020-03-27,2020-05-27,618,618,9668.4555
2,2020-01-05,2020-03-05,619,619,7345.5788999999995
1,2020-02-04,2020-03-04,620,620,12283.8109
1,2020-03-01,2020-04-01,621,621,10174.10825
2,2020-02-28,2020-04-28,622,622,12117.187800000002
2,2020-04-01,2020-06-01,623,623,9065.1845
3,2020-01-22,2020-04-22,624,624,7007.295999999999
3,2020-02-07,2020-05-07,625,625,8483.3478
1,2020-01-08,2020-02-08,626,626,8189.2210000000005
2,2020-01-25,2020-03-25,627,627,9958.584428571428
1,2020-01-22,2020-02-22,628,628,14003.673999999999
1,2020-02-28,2020-03-28,629,629,14380.859999999999
3,2020-01-04,2020-04-04,630,630,14210.137499999999
3,2020-01-06,2020-04-06,631,631,10866.860499999999
2,2020-03-28,2020-05-28,632,632,7483.865228571428
3,2020-02-26,2020-05-26,633,633,15047.4245
1,2020-03-09,2020-04-09,634,634,6442.135000000001
1,2020-02-22,2020-03-22,635,635,5703.831
1,2020-04-01,2020-05-01,636,636,12585.08075
3,2020-03-30,2020-06-30,637,637,6634.23
1,2020-03-26,2020-04-26,638,638,9839.560571428572
1,2020-03-17,2020-04-17,639,639,13788.22375
1,2020-01-02,2020-02-02,640,640,10225.3353
1,2020-03-29,2020-04-29,641,641,13943.264500000001
1,2020-03-15,2020-04-15,642,642,8282.745
3,2020-03-16,2020-06-16,643,643,5086.83525
1,2020-03-15,2020-04-15,644,644,10592.122714285713
2,2020-01-15,2020-03-15,645,645,11398.3096
1,2020-03-07,2020-04-07,646,646,9333.489199999998
1,2020-04-01,2020-05-01,647,647,8434.7112
1,2020-02-23,2020-03-23,648,648,7873.010999999999
1,2020-03-23,2020-04-23,649,649,9463.742999999999
2,2020-03-02,2020-05-02,650,650,10198.854
1,2020-01-01,2020-02-01,651,651,9847.874142857143
1,2020-03-11,2020-04-11,652,652,5147.579500000001
1,2020-03-14,2020-04-14,653,653,13792.833
1,2020-02-24,2020-03-24,654,654,7437.65575
1,2020-01-16,2020-02-16,655,655,11454.6815
2,2020-01-29,2020-03-29,656,656,11718.736714285713
1,2020-01-12,2020-02-12,657,657,14487.6195
1,2020-01-07,2020-02-07,658,658,12306.337000000001
1,2020-02-10,2020-03-10,659,659,10181.910499999998
1,2020-03-15,2020-04-15,660,660,12876.545
2,2020-01-15,2020-03-15,661,661,9175.24
2,2020-01-25,2020-03-25,662,662,8107.335999999999
2,2020-02-20,2020-04-20,663,663,9186.291899999998
2,2020-01-09,2020-03-09,664,664,6019.397249999999
1,2020-01-21,2020-02-21,665,665,5067.677250000001
1,2020-02-21,2020-03-21,666,666,11174.5524
2,2020-01-15,2020-03-15,667,667,8818.62825
1,2020-02-01,2020-03-01,668,668,8891.166
2,2020-02-19,2020-04-19,669,669,5214.419142857142
1,2020-03-05,2020-04-05,670,670,8415.429600000001
1,2020-02-01,2020-03-01,671,671,11774.5995
1,2020-02-28,2020-03-28,672,672,11133.064
1,2020-03-22,2020-04-22,673,673,5527.1035999999995
1,2020-03-10,2020-04-10,674,674,5427.07
3,2020-02-03,2020-05-03,675,675,6823.054750000001
1,2020-02-28,2020-03-28,676,676,11148.617
2,2020-01-23,2020-03-23,677,677,8891.475
1,2020-03-27,2020-04-27,678,678,9890.350607142858
1,2020-03-03,2020-04-03,679,679,5996.53125
3,2020-02-12,2020-05-12,680,680,9243.220000000001
2,2020-01-26,2020-03-26,681,681,11568.125699999999
1,2020-02-02,2020-03-02,682,682,10969.3455
2,2020-02-01,2020-04-01,683,683,10261.684
1,2020-01-25,2020-02-25,684,684,13637.328749999999
1,2020-02-03,2020-03-03,685,685,8302.75275
1,2020-01-12,2020-02-12,686,686,12193.479899999997
1,2020-03-17,2020-04-17,687,687,11776.505000000001
3,2020-03-27,2020-06-27,688,688,10197.587099999999
1,2020-03-05,2020-04-05,689,689,9427.60545
2,2020-02-20,2020-04-20,690,690,13480.5885
1,2020-01-07,2020-02-07,691,691,13271.858999999999
1,2020-03-21,2020-04-21,692,692,12444.8823
1,2020-01-17,2020-02-17,693,693,10227.796999999999
1,2020-03-07,2020-04-07,694,694,10965.611749999998
1,2020-01-21,2020-02-21,695,695,7733.6005000000005
1,2020-02-19,2020-03-19,696,696,13616.6412
2,2020-01-13,2020-03-13,697,697,9819.196
2,2020-02-12,2020-04-12,698,698,11762.26525
1,2020-01-12,2020-02-12,699,699,9456.017999999998
1,2020-01-14,2020-02-14,700,700,7174.362
3,2020-02-23,2020-05-23,701,701,11850.8195
1,2020-01-17,2020-02-17,702,702,7003.6704
1,2020-03-01,2020-04-01,703,703,10694.909357142858
2,2020-01-30,2020-03-30,704,704,11984.925500000001
2,2020-02-24,2020-04-24,705,705,2495.1749999999997
1,2020-02-01,2020-03-01,706,706,8676.598607142858
2,2020-03-09,2020-05-09,707,707,11676.492
1,2020-01-30,2020-02-29,708,708,9945.1032
1,2020-04-01,2020-05-01,709,709,11482.234
1,2020-04-01,2020-05-01,710,710,9996.51908333333
1,2020-03-04,2020-04-04,711,711,12014.319125
2,2020-03-11,2020-05-11,712,712,9370.778142857143
1,2020-03-26,2020-04-26,713,713,7465.0795
1,2020-02-08,2020-03-08,714,714,9153.271571428571
1,2020-03-25,2020-04-25,715,715,11515.2455
1,2020-01-09,2020-02-09,716,716,12903.778199999999
2,2020-03-31,2020-05-31,717,717,4889.307
1,2020-02-09,2020-03-09,718,718,10510.573199999999
1,2020-02-08,2020-03-08,719,719,14437.5615
3,2020-01-07,2020-04-07,720,720,9152.58
2,2020-03-11,2020-05-11,721,721,7166.266200000001
3,2020-01-06,2020-04-06,722,722,6328.258199999999
1,2020-02-06,2020-03-06,723,723,9249.812
1,2020-01-09,2020-02-09,724,724,8846.95692857143
1,2020-02-02,2020-03-02,725,725,11783.273571428572
1,2020-02-08,2020-03-08,726,726,6524.535
1,2020-01-16,2020-02-16,727,727,9052.438250000001
1,2020-03-09,2020-04-09,728,728,7892.478
1,2020-01-05,2020-02-05,729,729,10560.136799999998
1,2020-03-06,2020-04-06,730,730,8342.39745
2,2020-02-19,2020-04-19,731,731,8683.003
2,2020-01-28,2020-03-28,732,732,8024.7300000000005
1,2020-02-12,2020-03-12,733,733,12780.6417
1,2020-02-26,2020-03-26,734,734,10709.09025
1,2020-03-23,2020-04-23,735,735,7514.133249999999
2,2020-02-19,2020-04-19,736,736,11154.9
1,2020-01-04,2020-02-04,737,737,10178.305499999999
2,2020-03-07,2020-05-07,738,738,9098.89125
2,2020-01-14,2020-03-14,739,739,6557.186
2,2020-01-14,2020-03-14,740,740,12704.520285714285
1,2020-04-01,2020-05-01,741,741,10014.87883333333
1,2020-02-11,2020-03-11,742,742,9970.83775
2,2020-02-05,2020-04-05,743,743,13899.252599999998
1,2020-02-06,2020-03-06,744,744,8352.70775
1,2020-03-17,2020-04-17,745,745,7797.8622
1,2020-03-29,2020-04-29,746,746,12374.16765
1,2020-01-14,2020-02-14,747,747,7483.1147999999985
1,2020-03-27,2020-04-27,748,748,10113.21465
1,2020-01-18,2020-02-18,749,749,8953.81575
2,2020-02-01,2020-04-01,750,750,0.0
2,2020-01-23,2020-03-23,751,751,4210.04775
1,2020-02-07,2020-03-07,752,752,10341.65835
3,2020-03-08,2020-06-08,753,753,10933.73325
1,2020-03-29,2020-04-29,754,754,11035.184571428572
1,2020-03-17,2020-04-17,755,755,6981.62325
2,2020-01-31,2020-03-31,756,756,10428.452035714285
2,2020-01-07,2020-03-07,757,757,5995.29525
3,2020-03-13,2020-06-13,758,758,13544.1395
1,2020-02-27,2020-03-27,759,759,6838.5408
1,2020-02-07,2020-03-07,760,760,9796.45875
2,2020-01-17,2020-03-17,761,761,12483.744200000001
1,2020-02-22,2020-03-22,762,762,8440.180499999999
1,2020-02-09,2020-03-09,763,763,8871.745350000001
2,2020-03-14,2020-05-14,764,764,10772.512499999999
1,2020-03-18,2020-04-18,765,765,7657.7925
1,2020-02-25,2020-03-25,766,766,8154.53575
1,2020-01-15,2020-02-15,767,767,8061.5525
1,2020-02-10,2020-03-10,768,768,8409.766071428572
1,2020-01-14,2020-02-14,769,769,12054.47625
1,2020-01-03,2020-02-03,770,770,11331.26175
1,2020-03-20,2020-04-20,771,771,5799.312
3,2020-03-19,2020-06-19,772,772,9633.3428
1,2020-03-29,2020-04-29,773,773,8983.248
1,2020-03-28,2020-04-28,774,774,10429.084749999998
2,2020-01-14,2020-03-14,775,775,8859.7716
1,2020-02-27,2020-03-27,776,776,11612.551071428572
1,2020-02-06,2020-03-06,777,777,10311.683142857142
3,2020-02-15,2020-05-15,778,778,9905.870499999999
3,2020-03-18,2020-06-18,779,779,5088.99825
2,2020-03-08,2020-05-08,780,780,12756.338849999998
3,2020-01-30,2020-04-30,781,781,4946.913428571428
1,2020-03-05,2020-04-05,782,782,9749.413499999999
1,2020-02-01,2020-03-01,783,783,5984.835599999999
1,2020-02-24,2020-03-24,784,784,7677.379666666666
1,2020-01-21,2020-02-21,785,785,8656.8616
1,2020-01-20,2020-02-20,786,786,10002.71625
1,2020-03-14,2020-04-14,787,787,14772.865125
2,2020-03-06,2020-05-06,788,788,12504.921000000002
3,2020-02-23,2020-05-23,789,789,12834.7785
1,2020-01-25,2020-02-25,790,790,7931.5665
1,2020-03-23,2020-04-23,791,791,8209.615
2,2020-03-21,2020-05-21,792,792,6229.51725
2,2020-03-02,2020-05-02,793,793,11434.364749999999
1,2020-03-12,2020-04-12,794,794,14080.511999999997
1,2020-01-11,2020-02-11,795,795,11040.067874999999
1,2020-04-01,2020-05-01,796,796,11004.7466
2,2020-02-21,2020-04-21,797,797,12874.690999999999
1,2020-01-05,2020-02-05,798,798,11109.58
1,2020-02-21,2020-03-21,799,799,12007.338299999998
1,2020-03-08,2020-04-08,800,800,7529.814999999999
2,2020-02-06,2020-04-06,801,801,13142.299714285715
1,2020-01-02,2020-02-02,802,802,6781.52
2,2020-01-07,2020-03-07,803,803,9858.271625
1,2020-02-01,2020-03-01,804,804,7193.481375
2,2020-02-14,2020-04-14,805,805,8000.613285714284
3,2020-02-23,2020-05-23,806,806,12251.376199999999
1,2020-03-08,2020-04-08,807,807,9481.587749999999
3,2020-03-12,2020-06-12,808,808,12031.185375
3,2020-01-25,2020-04-25,809,809,8947.223750000001
3,2020-02-27,2020-05-27,810,810,12697.474349999999
3,2020-02-20,2020-05-20,811,811,11334.738000000001
1,2020-02-13,2020-03-13,812,812,10081.063200000002
1,2020-01-13,2020-02-13,813,813,11316.37825
1,2020-03-25,2020-04-25,814,814,10072.926200000002
1,2020-03-24,2020-04-24,815,815,11982.304885714286
1,2020-03-25,2020-04-25,816,816,13023.021299999999
3,2020-02-13,2020-05-13,817,817,9040.925057142858
1,2020-03-28,2020-04-28,818,818,10255.671375
1,2020-03-14,2020-04-14,819,819,9610.878499999999
1,2020-03-09,2020-04-09,820,820,11410.958
1,2020-01-21,2020-02-21,821,821,9784.176
1,2020-02-23,2020-03-23,822,822,9722.2524
3,2020-03-03,2020-06-03,823,823,9511.02
1,2020-01-05,2020-02-05,824,824,8130.6552
1,2020-01-06,2020-02-06,825,825,13709.6605
1,2020-01-30,2020-02-29,826,826,12321.50375
1,2020-01-22,2020-02-22,827,827,2922.3895714285713
2,2020-01-07,2020-03-07,828,828,8661.50175
1,2020-02-01,2020-03-01,829,829,9242.0355
1,2020-03-06,2020-04-06,830,830,14777.9868
2,2020-02-23,2020-04-23,831,831,9526.019375
2,2020-03-15,2020-05-15,832,832,9234.6195
1,2020-03-27,2020-04-27,833,833,8670.849
1,2020-01-12,2020-02-12,834,834,8122.065
2,2020-01-09,2020-03-09,835,835,9242.6432
2,2020-03-17,2020-05-17,836,836,8953.19775
2,2020-03-19,2020-05-19,837,837,10914.601
2,2020-01-07,2020-03-07,838,838,12792.98625
1,2020-03-15,2020-04-15,839,839,6760.816999999999
1,2020-02-25,2020-03-25,840,840,12655.944749999999
1,2020-03-13,2020-04-13,841,841,8028.927250000001
1,2020-03-06,2020-04-06,842,842,12202.3585
1,2020-04-01,2020-05-01,843,843,3800.1849999999995
2,2020-02-10,2020-04-10,844,844,8315.37025
1,2020-03-07,2020-04-07,845,845,7371.6585
2,2020-03-19,2020-05-19,846,846,9821.989875
2,2020-02-26,2020-04-26,847,847,12006.9675
1,2020-02-29,2020-03-29,848,848,12144.575499999997
1,2020-02-24,2020-03-24,849,849,9715.886999999999
1,2020-01-13,2020-02-13,850,850,13148.876999999999
1,2020-03-16,2020-04-16,851,851,13866.066
1,2020-01-18,2020-02-18,852,852,9904.158124999998
1,2020-01-11,2020-02-11,853,853,11825.6154
1,2020-01-31,2020-02-29,854,854,13007.781714285715
1,2020-03-28,2020-04-28,855,855,11818.4672
1,2020-01-05,2020-02-05,856,856,7585.074499999999
1,2020-03-25,2020-04-25,857,857,11675.322214285714
2,2020-01-11,2020-03-11,858,858,11986.109999999999
3,2020-01-09,2020-04-09,859,859,5785.098
1,2020-02-24,2020-03-24,860,860,7824.211071428572
2,2020-02-07,2020-04-07,861,861,8596.173999999999
3,2020-01-29,2020-04-29,862,862,11419.2495
1,2020-01-25,2020-02-25,863,863,12447.171107142858
2,2020-01-11,2020-03-11,864,864,7029.646999999998
2,2020-01-26,2020-03-26,865,865,11581.787914285713
1,2020-01-25,2020-02-25,866,866,12586.761857142857
1,2020-01-30,2020-02-29,867,867,12864.773571428572
1,2020-01-06,2020-02-06,868,868,12826.487
1,2020-03-11,2020-04-11,869,869,5712.7919999999995
1,2020-01-30,2020-02-29,870,870,8952.4098
1,2020-02-27,2020-03-27,871,871,8270.51375
1,2020-03-14,2020-04-14,872,872,9273.1415
1,2020-02-18,2020-03-18,873,873,8047.287
1,2020-01-21,2020-02-21,874,874,11667.950357142856
1,2020-01-08,2020-02-08,875,875,12505.61625
1,2020-03-15,2020-04-15,876,876,8211.99945
1,2020-03-12,2020-04-12,877,877,8845.258899999999
2,2020-03-11,2020-05-11,878,878,11558.737249999998
1,2020-02-11,2020-03-11,879,879,10890.8595
1,2020-02-14,2020-03-14,880,880,5195.5775
1,2020-03-31,2020-04-30,881,881,15898.358999999999
1,2020-02-24,2020-03-24,882,882,11155.105999999998
1,2020-02-14,2020-03-14,883,883,8119.593
1,2020-01-13,2020-02-13,884,884,15027.390999999998
1,2020-01-28,2020-02-28,885,885,9004.8265
1,2020-02-12,2020-03-12,886,886,11103.606000000002
2,2020-02-26,2020-04-26,887,887,10395.068999999998
1,2020-02-16,2020-03-16,888,888,15933.482000000002
1,2020-01-27,2020-02-27,889,889,8974.523899999998
2,2020-03-10,2020-05-10,890,890,13409.982
1,2020-03-18,2020-04-18,891,891,6748.869
1,2020-02-19,2020-03-19,892,892,13239.8775
3,2020-02-01,2020-05-01,893,893,12145.090500000002
1,2020-03-27,2020-04-27,894,894,6024.572999999999
1,2020-01-04,2020-02-04,895,895,9132.57225
1,2020-01-05,2020-02-05,896,896,11445.154
2,2020-03-27,2020-05-27,897,897,9189.7115
1,2020-02-24,2020-03-24,898,898,10158.066
2,2020-01-03,2020-03-03,899,899,8817.314999999999
1,2020-03-24,2020-04-24,900,900,9192.20925
1,2020-01-21,2020-02-21,901,901,8932.6235
1,2020-01-29,2020-02-29,902,902,9145.9365
1,2020-01-29,2020-02-29,903,903,7681.534
1,2020-01-09,2020-02-09,904,904,10944.573999999999
1,2020-02-26,2020-03-26,905,905,6685.833
1,2020-02-09,2020-03-09,906,906,11080.122
1,2020-03-31,2020-04-30,907,907,10722.238199999998
2,2020-01-11,2020-03-11,908,908,11306.23275
1,2020-01-28,2020-02-28,909,909,14719.9875
1,2020-02-02,2020-03-02,910,910,10475.409
1,2020-01-09,2020-02-09,911,911,10514.919799999998
1,2020-01-03,2020-02-03,912,912,9745.21625
3,2020-02-06,2020-05-06,913,913,9010.682785714285
1,2020-01-28,2020-02-28,914,914,10606.336714285715
2,2020-03-19,2020-05-19,915,915,7266.032
2,2020-03-23,2020-05-23,916,916,10755.980999999998
2,2020-03-03,2020-05-03,917,917,11455.186199999998
1,2020-03-20,2020-04-20,918,918,10020.89575
3,2020-01-15,2020-04-15,919,919,10739.2538
1,2020-02-23,2020-03-23,920,920,3756.8219999999997
2,2020-02-14,2020-04-14,921,921,8927.878142857142
2,2020-02-05,2020-04-05,922,922,6300.12375
1,2020-02-06,2020-03-06,923,923,5388.8055
1,2020-01-26,2020-02-26,924,924,8581.74885
1,2020-03-28,2020-04-28,925,925,10065.204142857143
1,2020-03-28,2020-04-28,926,926,13822.754499999997
1,2020-03-15,2020-04-15,927,927,10499.2844
1,2020-01-09,2020-02-09,928,928,13548.311
2,2020-01-24,2020-03-24,929,929,8822.799749999998
1,2020-03-09,2020-04-09,930,930,7734.463125
1,2020-01-10,2020-02-10,931,931,7690.803999999999
2,2020-02-09,2020-04-09,932,932,12169.424249999998
1,2020-01-03,2020-02-03,933,933,8149.186371428571
1,2020-02-14,2020-03-14,934,934,9113.3885
3,2020-03-21,2020-06-21,935,935,8546.708249999998
1,2020-03-30,2020-04-30,936,936,14942.158499999998
2,2020-02-17,2020-04-17,937,937,15956.725666666665
1,2020-01-09,2020-02-09,938,938,10490.3955
1,2020-01-30,2020-02-29,939,939,9568.926599999999
1,2020-01-13,2020-02-13,940,940,12826.899
1,2020-02-09,2020-03-09,941,941,11478.80925
3,2020-02-18,2020-05-18,942,942,7763.2336
1,2020-02-01,2020-03-01,943,943,8648.8585
2,2020-03-01,2020-05-01,944,944,8121.035
1,2020-03-25,2020-04-25,945,945,8715.8085
1,2020-03-19,2020-04-19,946,946,9722.8086
1,2020-03-14,2020-04-14,947,947,6275.9445000000005
1,2020-03-22,2020-04-22,948,948,11544.085500000001
1,2020-03-30,2020-04-30,949,949,14542.776
2,2020-01-17,2020-03-17,950,950,12174.88325
1,2020-03-09,2020-04-09,951,951,7386.645
1,2020-03-06,2020-04-06,952,952,7722.322
1,2020-03-13,2020-04-13,953,953,10560.487000000001
1,2020-03-13,2020-04-13,954,954,5538.6395999999995
1,2020-03-25,2020-04-25,955,955,10722.608999999999
3,2020-03-30,2020-06-30,956,956,9380.313
1,2020-02-15,2020-03-15,957,957,10869.332499999999
1,2020-02-17,2020-03-17,958,958,6320.7495
1,2020-02-28,2020-03-28,959,959,5270.690250000001
1,2020-02-26,2020-03-26,960,960,7797.2751
1,2020-03-26,2020-04-26,961,961,9677.88
1,2020-01-02,2020-02-02,962,962,10332.5686
2,2020-01-12,2020-03-12,963,963,10698.6615
2,2020-01-04,2020-03-04,964,964,9194.7997
1,2020-02-21,2020-03-21,965,965,12210.940607142857
1,2020-03-07,2020-04-07,966,966,12495.4965
3,2020-02-08,2020-05-08,967,967,9119.929
1,2020-02-17,2020-03-17,968,968,9155.56185
1,2020-01-17,2020-02-17,969,969,7480.349249999999
2,2020-01-18,2020-03-18,970,970,9273.3063
1,2020-02-24,2020-03-24,971,971,11844.896999999999
1,2020-02-04,2020-03-04,972,972,6067.6269999999995
1,2020-02-23,2020-03-23,973,973,10804.761799999998
